X=-376.973 Y=180.035 Z=-124.830,X=-0.984 Y=0.142 Z=-0.134,X=0.835 Y=0.223
X=-375.599 Y=179.233 Z=-126.370,X=-0.669 Y=0.142 Z=-0.732,X=0.831 Y=0.221
X=-336.274 Y=152.033 Z=-38.832,X=-0.606 Y=-0.417 Z=0.677,X=0.989 Y=0.221
X=-376.885 Y=178.475 Z=-125.343,X=-0.969 Y=-0.134 Z=-0.228,X=0.835 Y=0.221
X=-375.218 Y=178.358 Z=-126.811,X=-0.630 Y=0.055 Z=-0.780,X=0.831 Y=0.218
X=-335.679 Y=150.664 Z=-39.523,X=-0.496 Y=-0.677 Z=0.551,X=0.989 Y=0.218
X=-333.841 Y=151.448 Z=-38.826,X=-0.071 Y=-0.559 Z=0.827,X=0.994 Y=0.218
X=-376.290 Y=177.106 Z=-126.033,X=-0.858 Y=-0.370 Z=-0.346,X=0.835 Y=0.218
X=-374.559 Y=177.711 Z=-127.314,X=-0.559 Y=-0.016 Z=-0.827,X=0.831 Y=0.216
X=-334.648 Y=149.652 Z=-40.309,X=-0.299 Y=-0.866 Z=0.402,X=0.989 Y=0.216
X=-333.182 Y=150.800 Z=-39.328,X=0.047 Y=-0.677 Z=0.732,X=0.994 Y=0.216
X=-375.258 Y=176.093 Z=-126.818,X=-0.677 Y=-0.551 Z=-0.488,X=0.835 Y=0.216
X=-373.699 Y=177.369 Z=-127.816,X=-0.465 Y=-0.047 Z=-0.882,X=0.831 Y=0.213
X=-333.305 Y=149.118 Z=-41.095,X=-0.047 Y=-0.969 Z=0.252,X=0.989 Y=0.213
X=-332.323 Y=150.459 Z=-39.830,X=0.197 Y=-0.748 Z=0.638,X=0.994 Y=0.213
X=-373.915 Y=175.560 Z=-127.604,X=-0.441 Y=-0.646 Z=-0.622,X=0.835 Y=0.213
X=-331.811 Y=149.127 Z=-41.785,X=0.228 Y=-0.969 Z=0.118,X=0.989 Y=0.211
X=-331.368 Y=150.465 Z=-40.272,X=0.370 Y=-0.748 Z=0.551,X=0.993 Y=0.211
X=-372.422 Y=175.569 Z=-128.295,X=-0.181 Y=-0.638 Z=-0.748,X=0.835 Y=0.211
X=-372.745 Y=177.375 Z=-128.258,X=-0.370 Y=-0.047 Z=-0.929,X=0.831 Y=0.211
X=-330.349 Y=149.679 Z=-42.298,X=0.504 Y=-0.866 Z=0.016,X=0.989 Y=0.208
X=-330.434 Y=150.818 Z=-40.600,X=0.543 Y=-0.685 Z=0.488,X=0.993 Y=0.208
X=-370.960 Y=176.120 Z=-128.808,X=0.071 Y=-0.543 Z=-0.835,X=0.835 Y=0.208
X=-371.810 Y=177.728 Z=-128.585,X=-0.268 Y=-0.008 Z=-0.961,X=0.831 Y=0.208
X=-329.094 Y=150.706 Z=-42.571,X=0.740 Y=-0.669 Z=-0.039,X=0.989 Y=0.206
X=-329.630 Y=151.474 Z=-40.774,X=0.693 Y=-0.567 Z=0.449,X=0.993 Y=0.206
X=-369.705 Y=177.147 Z=-129.080,X=0.291 Y=-0.362 Z=-0.882,X=0.835 Y=0.206
X=-371.007 Y=178.384 Z=-128.760,X=-0.189 Y=0.055 Z=-0.984,X=0.831 Y=0.206
X=-328.196 Y=152.084 Z=-42.571,X=0.913 Y=-0.409 Z=-0.039,X=0.989 Y=0.203
X=-329.057 Y=152.356 Z=-40.774,X=0.803 Y=-0.402 Z=0.441,X=0.993 Y=0.204
X=-368.807 Y=178.526 Z=-129.080,X=0.449 Y=-0.126 Z=-0.882,X=0.835 Y=0.203
X=-370.433 Y=179.266 Z=-128.760,X=-0.126 Y=0.150 Z=-0.984,X=0.831 Y=0.203
X=-327.765 Y=153.648 Z=-42.298,X=0.992 Y=-0.110 Z=0.008,X=0.989 Y=0.201
X=-328.781 Y=153.356 Z=-40.600,X=0.850 Y=-0.213 Z=0.472,X=0.993 Y=0.201
X=-368.376 Y=180.089 Z=-128.807,X=0.528 Y=0.150 Z=-0.835,X=0.835 Y=0.201
X=-370.157 Y=180.266 Z=-128.585,X=-0.094 Y=0.252 Z=-0.961,X=0.831 Y=0.201
X=-327.852 Y=155.208 Z=-41.785,X=0.976 Y=0.181 Z=0.102,X=0.989 Y=0.198
X=-328.837 Y=154.353 Z=-40.272,X=0.843 Y=-0.024 Z=0.535,X=0.993 Y=0.199
X=-329.217 Y=155.229 Z=-39.830,X=0.772 Y=0.142 Z=0.622,X=0.994 Y=0.198
X=-328.448 Y=156.578 Z=-41.095,X=0.866 Y=0.441 Z=0.236,X=0.989 Y=0.196
X=-368.463 Y=181.650 Z=-128.295,X=0.512 Y=0.425 Z=-0.748,X=0.835 Y=0.198
X=-370.214 Y=181.264 Z=-128.258,X=-0.102 Y=0.362 Z=-0.929,X=0.831 Y=0.199
X=-369.059 Y=183.019 Z=-127.604,X=0.409 Y=0.669 Z=-0.622,X=0.835 Y=0.196
X=-370.594 Y=182.139 Z=-127.816,X=-0.142 Y=0.457 Z=-0.882,X=0.831 Y=0.197
X=0.000 Y=161.825 Z=86.603,X=0.000 Y=-1.000 Z=0.055,X=0.772 Y=0.337
X=47.011 Y=162.171 Z=85.806,X=0.315 Y=-0.701 Z=-0.646,X=0.998 Y=0.350
X=0.000 Y=162.171 Z=85.806,X=0.000 Y=-0.748 Z=-0.669,X=0.773 Y=0.341
X=47.011 Y=161.825 Z=86.603,X=0.283 Y=-0.961 Z=0.016,X=0.974 Y=0.341
X=0.000 Y=163.101 Z=88.832,X=0.000 Y=-0.866 Z=0.496,X=0.770 Y=0.324
X=47.636 Y=162.429 Z=86.258,X=0.764 Y=-0.543 Z=-0.346,X=0.981 Y=0.335
X=47.011 Y=169.004 Z=81.896,X=0.315 Y=-0.205 Z=-0.929,X=0.997 Y=0.253
X=48.251 Y=163.101 Z=88.832,X=0.488 Y=-0.756 Z=0.433,X=0.960 Y=0.333
X=47.011 Y=164.376 Z=91.061,X=0.283 Y=-0.504 Z=0.819,X=0.937 Y=0.326
X=0.000 Y=164.376 Z=91.061,X=0.000 Y=-0.551 Z=0.835,X=0.769 Y=0.312
X=48.893 Y=163.705 Z=88.487,X=0.945 Y=-0.283 Z=0.165,X=0.964 Y=0.325
X=47.011 Y=165.239 Z=91.167,X=0.315 Y=0.205 Z=0.929,X=0.937 Y=0.311
X=0.000 Y=165.239 Z=91.167,X=0.000 Y=0.197 Z=0.976,X=0.768 Y=0.307
X=47.636 Y=164.980 Z=90.716,X=0.764 Y=0.024 Z=0.646,X=0.947 Y=0.317
X=47.636 Y=169.263 Z=82.347,X=0.764 Y=-0.024 Z=-0.646,X=0.976 Y=0.269
X=48.893 Y=170.538 Z=84.576,X=0.945 Y=0.283 Z=-0.165,X=0.961 Y=0.278
X=0.000 Y=169.867 Z=82.002,X=0.000 Y=0.551 Z=-0.835,X=0.764 Y=0.239
X=0.000 Y=169.004 Z=81.896,X=0.000 Y=-0.197 Z=-0.976,X=0.764 Y=0.234
X=47.011 Y=169.867 Z=82.002,X=0.283 Y=0.504 Z=-0.819,X=0.968 Y=0.262
X=0.000 Y=171.142 Z=84.231,X=0.000 Y=0.866 Z=-0.496,X=0.764 Y=0.251
X=48.251 Y=171.142 Z=84.231,X=0.488 Y=0.756 Z=-0.433,X=0.954 Y=0.269
X=47.011 Y=172.418 Z=86.460,X=0.283 Y=0.961 Z=-0.016,X=0.940 Y=0.277
X=0.000 Y=172.418 Z=86.460,X=0.000 Y=1.000 Z=-0.055,X=0.764 Y=0.264
X=47.636 Y=171.814 Z=86.805,X=0.764 Y=0.543 Z=0.346,X=0.947 Y=0.284
X=47.011 Y=172.072 Z=87.257,X=0.315 Y=0.701 Z=0.646,X=0.937 Y=0.284
X=0.000 Y=172.072 Z=87.257,X=0.000 Y=0.748 Z=0.669,X=0.765 Y=0.268
X=47.651 Y=-234.540 Z=260.365,X=0.339 Y=-0.220 Z=-0.913,X=0.992 Y=0.011
X=0.000 Y=-233.854 Z=260.074,X=0.000 Y=-0.197 Z=-0.976,X=0.996 Y=0.097
X=0.000 Y=-235.306 Z=261.065,X=0.000 Y=-0.913 Z=-0.402,X=0.992 Y=0.098
X=48.028 Y=-235.558 Z=261.553,X=0.457 Y=-0.811 Z=-0.370,X=0.989 Y=0.011
X=0.000 Y=-235.427 Z=264.140,X=0.000 Y=-0.874 Z=0.480,X=0.986 Y=0.098
X=49.225 Y=-233.965 Z=262.535,X=0.945 Y=-0.323 Z=-0.039,X=0.986 Y=0.008
X=49.163 Y=-232.785 Z=261.502,X=0.772 Y=0.173 Z=-0.614,X=0.986 Y=0.005
X=48.073 Y=-235.242 Z=264.088,X=0.433 Y=-0.772 Z=0.465,X=0.985 Y=0.011
X=47.765 Y=-229.266 Z=268.360,X=0.394 Y=-0.409 Z=0.827,X=0.971 Y=0.012
X=0.000 Y=-228.811 Z=268.505,X=0.000 Y=-0.457 Z=0.890,X=0.971 Y=0.099
X=49.218 Y=-228.992 Z=266.550,X=0.961 Y=-0.126 Z=0.252,X=0.972 Y=0.008
X=48.646 Y=-228.003 Z=264.317,X=0.795 Y=0.252 Z=-0.551,X=0.972 Y=0.004
X=48.325 Y=-150.774 Z=291.704,X=0.685 Y=0.504 Z=-0.528,X=0.813 Y=0.005
X=47.142 Y=-152.438 Z=295.955,X=0.307 Y=-0.055 Z=0.953,X=0.815 Y=0.014
X=0.000 Y=-152.057 Z=296.011,X=0.000 Y=-0.016 Z=1.000,X=0.811 Y=0.098
X=49.113 Y=-151.424 Z=294.736,X=0.890 Y=0.268 Z=0.362,X=0.813 Y=0.010
X=46.657 Y=-149.485 Z=292.334,X=0.220 Y=0.890 Z=-0.402,X=0.805 Y=0.013
X=0.000 Y=-149.706 Z=295.072,X=0.000 Y=0.764 Z=0.638,X=0.806 Y=0.098
X=0.000 Y=-149.331 Z=292.587,X=0.000 Y=0.906 Z=-0.433,X=0.801 Y=0.097
X=47.396 Y=-149.853 Z=295.318,X=0.346 Y=0.740 Z=0.575,X=0.811 Y=0.013
X=-47.011 Y=162.171 Z=85.806,X=-0.315 Y=-0.701 Z=-0.646,X=-0.002 Y=0.350
X=0.000 Y=161.825 Z=86.603,X=0.000 Y=-1.000 Z=0.055,X=-0.228 Y=0.337
X=0.000 Y=162.171 Z=85.806,X=0.000 Y=-0.748 Z=-0.669,X=-0.227 Y=0.341
X=-47.011 Y=161.825 Z=86.603,X=-0.283 Y=-0.961 Z=0.016,X=-0.026 Y=0.341
X=0.000 Y=163.101 Z=88.832,X=0.000 Y=-0.866 Z=0.496,X=-0.229 Y=0.324
X=-47.636 Y=162.429 Z=86.258,X=-0.764 Y=-0.543 Z=-0.346,X=-0.019 Y=0.335
X=-47.011 Y=169.004 Z=81.896,X=-0.315 Y=-0.205 Z=-0.929,X=-0.003 Y=0.253
X=-48.251 Y=163.101 Z=88.832,X=-0.488 Y=-0.756 Z=0.433,X=-0.040 Y=0.333
X=-47.011 Y=164.376 Z=91.061,X=-0.283 Y=-0.504 Z=0.819,X=-0.063 Y=0.326
X=0.000 Y=164.376 Z=91.061,X=0.000 Y=-0.551 Z=0.835,X=-0.231 Y=0.312
X=-48.893 Y=163.705 Z=88.487,X=-0.945 Y=-0.283 Z=0.165,X=-0.036 Y=0.325
X=-47.011 Y=165.239 Z=91.167,X=-0.315 Y=0.205 Z=0.929,X=-0.063 Y=0.311
X=0.000 Y=165.239 Z=91.167,X=0.000 Y=0.197 Z=0.976,X=-0.232 Y=0.307
X=-47.636 Y=164.980 Z=90.716,X=-0.764 Y=0.024 Z=0.646,X=-0.053 Y=0.317
X=-47.636 Y=169.263 Z=82.347,X=-0.764 Y=-0.024 Z=-0.646,X=-0.024 Y=0.269
X=-48.893 Y=170.538 Z=84.576,X=-0.945 Y=0.283 Z=-0.165,X=-0.039 Y=0.278
X=0.000 Y=169.867 Z=82.002,X=0.000 Y=0.551 Z=-0.835,X=-0.236 Y=0.239
X=0.000 Y=169.004 Z=81.896,X=0.000 Y=-0.197 Z=-0.976,X=-0.236 Y=0.234
X=-47.011 Y=169.867 Z=82.002,X=-0.283 Y=0.504 Z=-0.819,X=-0.031 Y=0.262
X=0.000 Y=171.142 Z=84.231,X=0.000 Y=0.866 Z=-0.496,X=-0.236 Y=0.251
X=-48.251 Y=171.142 Z=84.231,X=-0.488 Y=0.756 Z=-0.433,X=-0.046 Y=0.269
X=-47.011 Y=172.418 Z=86.460,X=-0.283 Y=0.961 Z=-0.016,X=-0.059 Y=0.277
X=0.000 Y=172.418 Z=86.460,X=0.000 Y=1.000 Z=-0.055,X=-0.235 Y=0.264
X=-47.636 Y=171.814 Z=86.805,X=-0.764 Y=0.543 Z=0.346,X=-0.053 Y=0.284
X=-47.011 Y=172.072 Z=87.257,X=-0.315 Y=0.701 Z=0.646,X=-0.063 Y=0.284
X=0.000 Y=172.072 Z=87.257,X=0.000 Y=0.748 Z=0.669,X=-0.235 Y=0.268
X=-47.651 Y=-234.540 Z=260.365,X=-0.339 Y=-0.220 Z=-0.913,X=-0.007 Y=0.011
X=0.000 Y=-235.306 Z=261.065,X=0.000 Y=-0.913 Z=-0.402,X=-0.008 Y=0.098
X=0.000 Y=-233.854 Z=260.074,X=0.000 Y=-0.197 Z=-0.976,X=-0.004 Y=0.097
X=-48.028 Y=-235.558 Z=261.553,X=-0.457 Y=-0.811 Z=-0.370,X=-0.010 Y=0.011
X=0.000 Y=-235.427 Z=264.140,X=0.000 Y=-0.874 Z=0.480,X=-0.014 Y=0.098
X=-49.225 Y=-233.965 Z=262.535,X=-0.945 Y=-0.323 Z=-0.039,X=-0.014 Y=0.008
X=-49.163 Y=-232.785 Z=261.502,X=-0.772 Y=0.173 Z=-0.614,X=-0.014 Y=0.005
X=-48.073 Y=-235.242 Z=264.088,X=-0.433 Y=-0.772 Z=0.465,X=-0.015 Y=0.011
X=-47.765 Y=-229.266 Z=268.360,X=-0.394 Y=-0.409 Z=0.827,X=-0.029 Y=0.012
X=0.000 Y=-228.811 Z=268.505,X=0.000 Y=-0.457 Z=0.890,X=-0.029 Y=0.099
X=-49.218 Y=-228.992 Z=266.550,X=-0.961 Y=-0.126 Z=0.252,X=-0.028 Y=0.008
X=-48.646 Y=-228.003 Z=264.317,X=-0.795 Y=0.252 Z=-0.551,X=-0.028 Y=0.004
X=-48.325 Y=-150.774 Z=291.704,X=-0.685 Y=0.504 Z=-0.528,X=-0.186 Y=0.005
X=-47.142 Y=-152.438 Z=295.955,X=-0.307 Y=-0.055 Z=0.953,X=-0.185 Y=0.014
X=0.000 Y=-152.057 Z=296.011,X=0.000 Y=-0.016 Z=1.000,X=-0.189 Y=0.098
X=-49.113 Y=-151.424 Z=294.736,X=-0.890 Y=0.268 Z=0.362,X=-0.186 Y=0.010
X=-46.657 Y=-149.485 Z=292.334,X=-0.220 Y=0.890 Z=-0.402,X=-0.194 Y=0.013
X=0.000 Y=-149.706 Z=295.072,X=0.000 Y=0.764 Z=0.638,X=-0.194 Y=0.098
X=0.000 Y=-149.331 Z=292.587,X=0.000 Y=0.906 Z=-0.433,X=-0.199 Y=0.097
X=-47.396 Y=-149.853 Z=295.318,X=-0.346 Y=0.740 Z=0.575,X=-0.189 Y=0.013
X=20.360 Y=56.138 Z=139.687,X=0.000 Y=-0.937 Z=-0.346,X=0.560 Y=0.896
X=43.551 Y=57.577 Z=138.084,X=0.276 Y=-0.756 Z=-0.591,X=0.568 Y=0.883
X=20.808 Y=52.393 Z=124.399,X=0.008 Y=-0.945 Z=-0.315,X=0.555 Y=0.906
X=42.714 Y=52.559 Z=124.595,X=0.559 Y=-0.787 Z=-0.260,X=0.573 Y=0.889
X=20.704 Y=63.049 Z=116.203,X=0.024 Y=-0.898 Z=-0.441,X=0.568 Y=0.919
X=0.000 Y=51.833 Z=124.185,X=0.000 Y=-0.945 Z=-0.323,X=0.529 Y=0.948
X=0.000 Y=63.444 Z=116.720,X=0.000 Y=-0.898 Z=-0.449,X=0.550 Y=0.953
X=0.000 Y=62.100 Z=95.120,X=0.000 Y=-0.551 Z=0.835,X=0.575 Y=0.967
X=43.536 Y=64.790 Z=115.783,X=0.811 Y=-0.535 Z=-0.236,X=0.589 Y=0.887
X=21.051 Y=62.671 Z=95.193,X=0.071 Y=-0.575 Z=0.819,X=0.589 Y=0.935
X=19.071 Y=49.267 Z=99.244,X=0.055 Y=-0.441 Z=0.898,X=0.602 Y=0.953
X=0.000 Y=48.955 Z=100.289,X=0.000 Y=-0.433 Z=0.906,X=0.593 Y=0.981
X=0.000 Y=43.137 Z=85.401,X=0.000 Y=-0.937 Z=-0.346,X=0.619 Y=0.989
X=43.867 Y=64.012 Z=92.115,X=0.961 Y=-0.087 Z=0.276,X=0.615 Y=0.904
X=44.327 Y=49.383 Z=98.409,X=0.228 Y=-0.449 Z=0.866,X=0.611 Y=0.924
X=24.126 Y=45.006 Z=84.559,X=0.016 Y=-0.921 Z=-0.386,X=0.622 Y=0.952
X=16.946 Y=82.155 Z=64.977,X=0.000 Y=-0.441 Z=-0.898,X=0.675 Y=0.942
X=0.000 Y=81.189 Z=65.647,X=0.000 Y=-0.441 Z=-0.898,X=0.680 Y=0.969
X=0.000 Y=105.960 Z=54.318,X=0.000 Y=0.024 Z=-1.000,X=0.714 Y=0.954
X=45.848 Y=44.956 Z=84.525,X=0.465 Y=-0.827 Z=-0.315,X=0.624 Y=0.923
X=17.765 Y=105.316 Z=54.347,X=0.016 Y=0.016 Z=-1.000,X=0.705 Y=0.927
X=0.000 Y=108.993 Z=56.058,X=0.000 Y=0.717 Z=-0.693,X=0.719 Y=0.951
X=36.621 Y=73.086 Z=69.596,X=0.299 Y=-0.354 Z=-0.882,X=0.655 Y=0.917
X=29.365 Y=91.727 Z=60.486,X=0.291 Y=-0.244 Z=-0.921,X=0.684 Y=0.916
X=19.710 Y=109.119 Z=55.939,X=0.126 Y=0.717 Z=-0.685,X=0.708 Y=0.921
X=22.201 Y=104.691 Z=54.236,X=0.213 Y=-0.031 Z=-0.976,X=0.703 Y=0.920
X=19.372 Y=113.691 Z=66.114,X=0.126 Y=0.992 Z=-0.079,X=0.719 Y=0.910
X=0.000 Y=113.748 Z=66.767,X=0.000 Y=1.000 Z=-0.055,X=0.733 Y=0.939
X=24.666 Y=107.435 Z=56.468,X=0.591 Y=0.496 Z=-0.630,X=0.705 Y=0.915
X=32.316 Y=94.941 Z=62.233,X=0.465 Y=0.378 Z=-0.803,X=0.687 Y=0.906
X=19.148 Y=112.536 Z=69.904,X=0.071 Y=0.764 Z=0.638,X=0.723 Y=0.905
X=0.000 Y=112.686 Z=70.194,X=0.000 Y=0.756 Z=0.654,X=0.737 Y=0.936
X=0.000 Y=103.845 Z=75.090,X=0.000 Y=0.969 Z=0.244,X=0.737 Y=0.898
X=24.365 Y=112.516 Z=66.825,X=0.575 Y=0.819 Z=-0.008,X=0.715 Y=0.903
X=22.229 Y=102.739 Z=73.769,X=0.063 Y=0.953 Z=0.291,X=0.722 Y=0.893
X=22.903 Y=111.685 Z=70.315,X=0.268 Y=0.693 Z=0.669,X=0.718 Y=0.899
X=0.000 Y=111.156 Z=86.362,X=0.000 Y=0.220 Z=-0.976,X=0.740 Y=0.882
X=30.713 Y=102.316 Z=73.265,X=0.331 Y=0.890 Z=-0.323,X=0.702 Y=0.885
X=25.215 Y=110.933 Z=85.947,X=0.205 Y=0.315 Z=-0.921,X=0.706 Y=0.864
X=25.060 Y=124.561 Z=78.258,X=0.252 Y=-0.126 Z=-0.961,X=0.720 Y=0.850
X=0.000 Y=125.414 Z=77.834,X=0.000 Y=-0.102 Z=-0.992,X=0.752 Y=0.869
X=27.794 Y=111.311 Z=87.405,X=0.465 Y=0.598 Z=-0.646,X=0.701 Y=0.860
X=42.205 Y=102.302 Z=74.353,X=0.299 Y=0.795 Z=-0.528,X=0.679 Y=0.877
X=24.481 Y=132.183 Z=80.258,X=0.189 Y=0.480 Z=-0.858,X=0.726 Y=0.843
X=0.000 Y=132.576 Z=80.386,X=0.000 Y=0.504 Z=-0.866,X=0.756 Y=0.862
X=0.000 Y=138.243 Z=85.849,X=0.000 Y=0.425 Z=-0.906,X=0.760 Y=0.856
X=26.778 Y=125.021 Z=79.544,X=0.819 Y=-0.024 Z=-0.575,X=0.718 Y=0.848
X=24.810 Y=137.984 Z=85.602,X=0.252 Y=0.441 Z=-0.858,X=0.728 Y=0.833
X=26.585 Y=131.962 Z=80.827,X=0.787 Y=0.291 Z=-0.543,X=0.723 Y=0.841
X=24.971 Y=142.301 Z=86.134,X=0.260 Y=0.488 Z=-0.835,X=0.731 Y=0.831
X=0.000 Y=143.167 Z=86.534,X=0.000 Y=0.559 Z=-0.827,X=0.762 Y=0.853
X=26.779 Y=137.766 Z=86.675,X=0.890 Y=0.165 Z=-0.433,X=0.725 Y=0.831
X=0.000 Y=153.647 Z=103.925,X=0.000 Y=1.000 Z=-0.047,X=0.774 Y=0.839
X=26.384 Y=131.043 Z=92.293,X=0.756 Y=-0.244 Z=-0.614,X=0.711 Y=0.830
X=26.824 Y=142.663 Z=87.829,X=0.748 Y=0.457 Z=-0.480,X=0.730 Y=0.828
X=27.818 Y=118.831 Z=99.150,X=0.551 Y=0.220 Z=-0.803,X=0.695 Y=0.840
X=25.803 Y=152.868 Z=103.939,X=0.535 Y=0.843 Z=-0.055,X=0.748 Y=0.813
X=41.718 Y=118.132 Z=98.293,X=0.134 Y=0.236 Z=-0.961,X=0.674 Y=0.831
X=25.229 Y=150.464 Z=110.487,X=0.142 Y=0.969 Z=-0.189,X=0.753 Y=0.806
X=0.000 Y=150.380 Z=109.287,X=0.000 Y=1.000 Z=-0.087,X=0.777 Y=0.835
X=27.383 Y=139.140 Z=92.883,X=0.677 Y=0.567 Z=-0.465,X=0.724 Y=0.821
X=5.419 Y=156.267 Z=117.280,X=0.031 Y=0.819 Z=-0.567,X=0.778 Y=0.823
X=0.000 Y=155.826 Z=116.975,X=0.000 Y=0.811 Z=-0.591,X=0.781 Y=0.831
X=27.480 Y=136.322 Z=90.485,X=0.795 Y=0.071 Z=-0.598,X=0.719 Y=0.826
X=4.437 Y=159.804 Z=122.750,X=-0.071 Y=0.992 Z=-0.087,X=0.783 Y=0.824
X=0.000 Y=159.912 Z=122.398,X=0.000 Y=1.000 Z=-0.071,X=0.783 Y=0.830
X=0.000 Y=154.719 Z=131.197,X=0.000 Y=0.913 Z=0.409,X=0.787 Y=0.834
X=49.160 Y=136.690 Z=90.833,X=0.016 Y=0.205 Z=-0.976,X=0.695 Y=0.800
X=3.740 Y=154.989 Z=131.252,X=-0.157 Y=0.890 Z=0.433,X=0.790 Y=0.830
X=0.000 Y=153.620 Z=135.466,X=0.000 Y=0.835 Z=0.551,X=0.787 Y=0.837
X=18.975 Y=159.209 Z=123.375,X=0.039 Y=0.850 Z=-0.528,X=0.780 Y=0.806
X=17.076 Y=162.178 Z=128.088,X=-0.299 Y=0.945 Z=-0.126,X=0.789 Y=0.807
X=3.429 Y=153.087 Z=136.016,X=-0.157 Y=0.780 Z=0.606,X=0.791 Y=0.835
X=26.653 Y=167.743 Z=136.958,X=0.000 Y=0.858 Z=-0.512,X=0.801 Y=0.788
X=7.417 Y=96.460 Z=178.781,X=-0.205 Y=0.740 Z=0.638,X=0.842 Y=0.937
X=0.000 Y=94.743 Z=179.713,X=0.000 Y=0.819 Z=0.575,X=0.835 Y=0.947
X=28.502 Y=168.421 Z=138.281,X=-0.031 Y=0.866 Z=-0.496,X=0.802 Y=0.784
X=6.586 Y=93.781 Z=184.236,X=-0.110 Y=0.992 Z=0.063,X=0.849 Y=0.945
X=0.000 Y=93.546 Z=183.560,X=0.000 Y=1.000 Z=0.047,X=0.843 Y=0.953
X=17.710 Y=97.696 Z=183.225,X=-0.575 Y=0.669 Z=0.472,X=0.855 Y=0.928
X=6.403 Y=99.081 Z=199.798,X=0.008 Y=0.953 Z=-0.315,X=0.874 Y=0.958
X=0.000 Y=99.391 Z=200.595,X=0.000 Y=0.937 Z=0.354,X=0.874 Y=0.969
X=17.122 Y=95.187 Z=188.038,X=-0.354 Y=0.937 Z=-0.008,X=0.861 Y=0.934
X=20.170 Y=99.138 Z=200.314,X=-0.165 Y=0.827 Z=0.535,X=0.880 Y=0.937
X=0.000 Y=59.943 Z=222.843,X=0.000 Y=0.504 Z=0.866,X=0.951 Y=0.992
X=26.744 Y=103.399 Z=194.691,X=-0.654 Y=0.591 Z=0.465,X=0.876 Y=0.917
X=25.156 Y=63.095 Z=221.372,X=-0.071 Y=0.984 Z=0.181,X=0.941 Y=0.960
X=0.000 Y=59.535 Z=223.080,X=0.000 Y=0.992 Z=0.118,X=0.952 Y=0.992
X=0.000 Y=69.087 Z=230.903,X=0.000 Y=0.362 Z=-0.929,X=0.975 Y=0.973
X=28.929 Y=101.478 Z=198.637,X=-0.110 Y=0.614 Z=0.780,X=0.884 Y=0.920
X=29.156 Y=68.712 Z=229.597,X=-0.252 Y=0.354 Z=-0.898,X=0.950 Y=0.948
X=0.000 Y=87.990 Z=229.682,X=0.000 Y=-0.150 Z=-0.992,X=0.992 Y=0.934
X=36.843 Y=68.075 Z=225.468,X=-0.622 Y=0.339 Z=-0.709,X=0.941 Y=0.945
X=29.777 Y=88.122 Z=228.072,X=-0.417 Y=-0.181 Z=-0.890,X=0.951 Y=0.922
X=38.305 Y=63.609 Z=220.802,X=-0.583 Y=0.803 Z=0.126,X=0.937 Y=0.948
X=0.000 Y=112.803 Z=224.887,X=0.000 Y=-0.378 Z=-0.929,X=0.987 Y=0.881
X=40.099 Y=80.112 Z=220.397,X=-0.890 Y=-0.087 Z=-0.441,X=0.933 Y=0.930
X=29.902 Y=113.036 Z=221.269,X=-0.480 Y=-0.378 Z=-0.795,X=0.939 Y=0.890
X=41.274 Y=89.665 Z=205.894,X=-0.780 Y=0.331 Z=0.535,X=0.910 Y=0.923
X=38.431 Y=102.330 Z=210.703,X=-0.913 Y=-0.197 Z=-0.354,X=0.918 Y=0.904
X=37.788 Y=165.604 Z=156.399,X=-0.890 Y=0.378 Z=0.260,X=0.843 Y=0.796
X=19.251 Y=179.873 Z=181.528,X=-0.228 Y=-0.354 Z=-0.906,X=0.903 Y=0.778
X=23.813 Y=178.316 Z=180.870,X=-0.591 Y=-0.331 Z=-0.732,X=0.896 Y=0.782
X=37.189 Y=166.183 Z=150.892,X=-0.677 Y=0.638 Z=0.362,X=0.832 Y=0.789
X=28.487 Y=164.267 Z=155.972,X=-0.354 Y=0.772 Z=0.528,X=0.832 Y=0.804
X=36.918 Y=171.892 Z=144.566,X=-0.764 Y=0.591 Z=-0.252,X=0.816 Y=0.771
X=28.323 Y=165.428 Z=150.595,X=-0.409 Y=0.827 Z=0.386,X=0.824 Y=0.798
X=26.687 Y=163.297 Z=154.955,X=-0.717 Y=0.567 Z=0.402,X=0.830 Y=0.806
X=15.540 Y=154.273 Z=139.961,X=-0.606 Y=0.622 Z=0.496,X=0.805 Y=0.824
X=25.731 Y=164.100 Z=148.646,X=-0.748 Y=0.591 Z=0.307,X=0.820 Y=0.803
X=15.890 Y=157.154 Z=134.926,X=-0.567 Y=0.732 Z=0.386,X=0.799 Y=0.816
X=28.126 Y=171.492 Z=144.274,X=-0.339 Y=0.921 Z=0.181,X=0.813 Y=0.787
X=25.906 Y=169.794 Z=141.883,X=-0.559 Y=0.827 Z=-0.024,X=0.809 Y=0.790
X=39.487 Y=171.034 Z=143.352,X=-0.031 Y=0.386 Z=-0.921,X=0.808 Y=0.764
X=38.836 Y=168.853 Z=139.347,X=0.016 Y=0.866 Z=-0.496,X=0.799 Y=0.766
X=43.155 Y=170.615 Z=143.615,X=0.323 Y=0.819 Z=-0.472,X=0.802 Y=0.753
X=61.496 Y=168.702 Z=138.937,X=-0.197 Y=0.929 Z=-0.323,X=0.769 Y=0.737
